Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.56:0.80:0.30),,
(-30.36;-12.06)=,64,463,461,463,64
(-30.36;0.56)=,64,462,459,461,64
(-30.36;13.18)=,64,465,462,463,64
(-30.36;25.80)=,64,64,64,64,417
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.56:0.80:0.30),,
 02/14 08:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,420,420,420,420,420
(-30.36;-12.06)=,420,3133,3164,3195,420
(-30.36;0.56)=,420,3136,3151,3194,420
(-30.36;13.18)=,420,3161,3172,3207,420
(-30.36;25.80)=,420,420,420,420,2982
 02/14 09:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,2257,2257,2257,2257,2257
(-30.36;-12.06)=,2257,16586,16830,17282,2257
(-30.36;0.56)=,2257,16593,16759,17291,2257
(-30.36;13.18)=,2257,16795,16860,17342,2257
(-30.36;25.80)=,2257,2257,2257,2257,16268
 02/14 10:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,4729,4729,4729,4729,4729
(-30.36;-12.06)=,4729,35191,35761,36703,4729
(-30.36;0.56)=,4729,35248,35617,36770,4729
(-30.36;13.18)=,4729,35626,35840,36867,4729
(-30.36;25.80)=,4729,4729,4729,4729,34265
 02/14 11:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,6875,6875,6875,6875,6875
(-30.36;-12.06)=,6875,52984,53700,54336,6875
(-30.36;0.56)=,6875,53053,53478,54359,6875
(-30.36;13.18)=,6875,53422,53788,54525,6875
(-30.36;25.80)=,6875,6875,6875,6875,49877
 02/14 12:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,8444,8444,8444,8444,8444
(-30.36;-12.06)=,8444,67389,67994,68413,8444
(-30.36;0.56)=,8444,67405,67706,68289,8444
(-30.36;13.18)=,8444,67719,68039,68565,8444
(-30.36;25.80)=,8444,8444,8444,8444,61185
 02/14 13:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9029,9029,9029,9029,9029
(-30.36;-12.06)=,9029,74566,74932,75117,9029
(-30.36;0.56)=,9029,74502,74622,74888,9029
(-30.36;13.18)=,9029,74589,74699,75294,9029
(-30.36;25.80)=,9029,9029,9029,9029,64514
 02/14 14:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9864,9864,9864,9864,9864
(-30.36;-12.06)=,9864,82046,82190,82448,9864
(-30.36;0.56)=,9864,82021,82098,82197,9864
(-30.36;13.18)=,9864,81993,81903,82600,9864
(-30.36;25.80)=,9864,9864,9864,9864,61679
 02/14 15:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,11504,11504,11504,11504,11504
(-30.36;-12.06)=,11504,95098,95092,95347,11504
(-30.36;0.56)=,11504,95071,95036,95176,11504
(-30.36;13.18)=,11504,95111,95000,95339,11504
(-30.36;25.80)=,11504,11504,11504,11504,74545
 02/14 16:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,8201,8201,8201,8201,8201
(-30.36;-12.06)=,8201,64045,64009,64222,8201
(-30.36;0.56)=,8201,64051,63761,64026,8201
(-30.36;13.18)=,8201,64159,63923,64145,8201
(-30.36;25.80)=,8201,8201,8201,8201,57447
 02/14 17:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,6000,6000,6000,6000,6000
(-30.36;-12.06)=,6000,45260,45237,45407,6000
(-30.36;0.56)=,6000,45274,44999,45265,6000
(-30.36;13.18)=,6000,45431,45204,45367,6000
(-30.36;25.80)=,6000,6000,6000,6000,40402
 02/14 18:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,3461,3461,3461,3461,3461
(-30.36;-12.06)=,3461,25618,25460,25571,3461
(-30.36;0.56)=,3461,25623,25298,25464,3461
(-30.36;13.18)=,3461,25698,25427,25536,3461
(-30.36;25.80)=,3461,3461,3461,3461,22908
 02/14 19:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,1088,1088,1088,1088,1088
(-30.36;-12.06)=,1088,8130,8128,8178,1088
(-30.36;0.56)=,1088,8138,8087,8158,1088
(-30.36;13.18)=,1088,8182,8140,8191,1088
(-30.36;25.80)=,1088,1088,1088,1088,7420
 02/14 20:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,48,48,48,48,48
(-30.36;-12.06)=,48,358,358,361,48
(-30.36;0.56)=,48,358,357,360,48
(-30.36;13.18)=,48,361,359,362,48
(-30.36;25.80)=,48,48,48,48,327
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.56:0.80:0.30),,
 02/15 08:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,403,403,403,403,403
(-30.36;-12.06)=,403,3024,3057,3089,403
(-30.36;0.56)=,403,3028,3045,3089,403
(-30.36;13.18)=,403,3052,3065,3101,403
(-30.36;25.80)=,403,403,403,403,2888
 02/15 09:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,2260,2260,2260,2260,2260
(-30.36;-12.06)=,2260,16595,16840,17298,2260
(-30.36;0.56)=,2260,16602,16768,17308,2260
(-30.36;13.18)=,2260,16806,16870,17358,2260
(-30.36;25.80)=,2260,2260,2260,2260,16287
 02/15 10:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,4742,4742,4742,4742,4742
(-30.36;-12.06)=,4742,35294,35864,36812,4742
(-30.36;0.56)=,4742,35351,35720,36880,4742
(-30.36;13.18)=,4742,35731,35944,36978,4742
(-30.36;25.80)=,4742,4742,4742,4742,34370
 02/15 11:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,6894,6894,6894,6894,6894
(-30.36;-12.06)=,6894,53133,53853,54491,6894
(-30.36;0.56)=,6894,53203,53631,54515,6894
(-30.36;13.18)=,6894,53573,53941,54681,6894
(-30.36;25.80)=,6894,6894,6894,6894,50025
 02/15 12:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,8444,8444,8444,8444,8444
(-30.36;-12.06)=,8444,67412,68017,68433,8444
(-30.36;0.56)=,8444,67430,67729,68310,8444
(-30.36;13.18)=,8444,67743,68061,68585,8444
(-30.36;25.80)=,8444,8444,8444,8444,61226
 02/15 13:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9025,9025,9025,9025,9025
(-30.36;-12.06)=,9025,74568,74931,75116,9025
(-30.36;0.56)=,9025,74504,74623,74888,9025
(-30.36;13.18)=,9025,74590,74699,75291,9025
(-30.36;25.80)=,9025,9025,9025,9025,64521
 02/15 14:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9159,9159,9159,9159,9159
(-30.36;-12.06)=,9159,75918,76060,76316,9159
(-30.36;0.56)=,9159,75907,75961,76052,9159
(-30.36;13.18)=,9159,75860,75763,76469,9159
(-30.36;25.80)=,9159,9159,9159,9159,59601
 02/15 15:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,8859,8859,8859,8859,8859
(-30.36;-12.06)=,8859,71573,71574,71886,8859
(-30.36;0.56)=,8859,71600,71468,71642,8859
(-30.36;13.18)=,8859,71610,71427,71900,8859
(-30.36;25.80)=,8859,8859,8859,8859,59124
 02/15 16:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,7873,7873,7873,7873,7873
(-30.36;-12.06)=,7873,61223,61194,61438,7873
(-30.36;0.56)=,7873,61242,60930,61228,7873
(-30.36;13.18)=,7873,61362,61110,61382,7873
(-30.36;25.80)=,7873,7873,7873,7873,54121
 02/15 17:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,5976,5976,5976,5976,5976
(-30.36;-12.06)=,5976,45106,45092,45265,5976
(-30.36;0.56)=,5976,45122,44855,45128,5976
(-30.36;13.18)=,5976,45282,45064,45232,5976
(-30.36;25.80)=,5976,5976,5976,5976,40328
 02/15 18:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,3464,3464,3464,3464,3464
(-30.36;-12.06)=,3464,25623,25459,25568,3464
(-30.36;0.56)=,3464,25627,25295,25460,3464
(-30.36;13.18)=,3464,25700,25423,25531,3464
(-30.36;25.80)=,3464,3464,3464,3464,22905
 02/15 19:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,1089,1089,1089,1089,1089
(-30.36;-12.06)=,1089,8135,8131,8181,1089
(-30.36;0.56)=,1089,8143,8091,8161,1089
(-30.36;13.18)=,1089,8185,8143,8194,1089
(-30.36;25.80)=,1089,1089,1089,1089,7424
 02/15 20:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,48,48,48,48,48
(-30.36;-12.06)=,48,359,359,361,48
(-30.36;0.56)=,48,359,357,361,48
(-30.36;13.18)=,48,361,360,362,48
(-30.36;25.80)=,48,48,48,48,327
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.56:0.80:0.30),,
 02/16 08:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,403,403,403,403,403
(-30.36;-12.06)=,403,3026,3059,3091,403
(-30.36;0.56)=,403,3030,3047,3091,403
(-30.36;13.18)=,403,3054,3067,3103,403
(-30.36;25.80)=,403,403,403,403,2890
 02/16 09:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,2261,2261,2261,2261,2261
(-30.36;-12.06)=,2261,16605,16850,17309,2261
(-30.36;0.56)=,2261,16612,16778,17318,2261
(-30.36;13.18)=,2261,16816,16880,17369,2261
(-30.36;25.80)=,2261,2261,2261,2261,16297
 02/16 10:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,4746,4746,4746,4746,4746
(-30.36;-12.06)=,4746,35321,35892,36841,4746
(-30.36;0.56)=,4746,35378,35748,36909,4746
(-30.36;13.18)=,4746,35758,35972,37006,4746
(-30.36;25.80)=,4746,4746,4746,4746,34396
 02/16 11:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,7459,7459,7459,7459,7459
(-30.36;-12.06)=,7459,57868,58612,59258,7459
(-30.36;0.56)=,7459,57978,58403,59301,7459
(-30.36;13.18)=,7459,58337,58723,59454,7459
(-30.36;25.80)=,7459,7459,7459,7459,54559
 02/16 12:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,11443,11443,11443,11443,11443
(-30.36;-12.06)=,11443,95327,95832,96103,11443
(-30.36;0.56)=,11443,95459,95681,96071,11443
(-30.36;13.18)=,11443,95681,95942,96197,11443
(-30.36;25.80)=,11443,11443,11443,11443,89505
 02/16 13:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,12110,12110,12110,12110,12110
(-30.36;-12.06)=,12110,105009,105231,105355,12110
(-30.36;0.56)=,12110,104996,105096,105281,12110
(-30.36;13.18)=,12110,105096,105151,105441,12110
(-30.36;25.80)=,12110,12110,12110,12110,92330
 02/16 14:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,10178,10178,10178,10178,10178
(-30.36;-12.06)=,10178,85122,85260,85511,10178
(-30.36;0.56)=,10178,85086,85186,85296,10178
(-30.36;13.18)=,10178,85089,85009,85648,10178
(-30.36;25.80)=,10178,10178,10178,10178,62642
 02/16 15:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,12189,12189,12189,12189,12189
(-30.36;-12.06)=,12189,101865,101874,102086,12189
(-30.36;0.56)=,12189,101843,101837,101955,12189
(-30.36;13.18)=,12189,101886,101804,102085,12189
(-30.36;25.80)=,12189,12189,12189,12189,80861
 02/16 16:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,11408,11408,11408,11408,11408
(-30.36;-12.06)=,11408,92472,92534,92544,11408
(-30.36;0.56)=,11408,92470,92391,92483,11408
(-30.36;13.18)=,11408,92510,92450,92415,11408
(-30.36;25.80)=,11408,11408,11408,11408,90166
 02/16 17:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9014,9014,9014,9014,9014
(-30.36;-12.06)=,9014,67962,68122,67932,9014
(-30.36;0.56)=,9014,67957,67813,67865,9014
(-30.36;13.18)=,9014,67961,67877,67580,9014
(-30.36;25.80)=,9014,9014,9014,9014,65624
 02/16 18:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,5379,5379,5379,5379,5379
(-30.36;-12.06)=,5379,37724,36626,36579,5379
(-30.36;0.56)=,5379,37697,36192,36223,5379
(-30.36;13.18)=,5379,37430,36216,36131,5379
(-30.36;25.80)=,5379,5379,5379,5379,33815
 02/16 19:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,1786,1786,1786,1786,1786
(-30.36;-12.06)=,1786,11886,11694,11723,1786
(-30.36;0.56)=,1786,11874,11585,11643,1786
(-30.36;13.18)=,1786,11879,11638,11652,1786
(-30.36;25.80)=,1786,1786,1786,1786,10583
 02/16 20:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,65,65,65,65,65
(-30.36;-12.06)=,65,470,469,470,65
(-30.36;0.56)=,65,470,466,469,65
(-30.36;13.18)=,65,473,469,471,65
(-30.36;25.80)=,65,65,65,65,424
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.56:0.80:0.30),,
 02/17 08:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,424,424,424,424,424
(-30.36;-12.06)=,424,3159,3190,3222,424
(-30.36;0.56)=,424,3162,3177,3221,424
(-30.36;13.18)=,424,3187,3198,3234,424
(-30.36;25.80)=,424,424,424,424,3007
 02/17 09:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,2526,2526,2526,2526,2526
(-30.36;-12.06)=,2526,18215,18506,19236,2526
(-30.36;0.56)=,2526,18217,18428,19250,2526
(-30.36;13.18)=,2526,18483,18525,19293,2526
(-30.36;25.80)=,2526,2526,2526,2526,17941
 02/17 10:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,6433,6433,6433,6433,6433
(-30.36;-12.06)=,6433,47109,47896,50126,6433
(-30.36;0.56)=,6433,47350,47785,50383,6433
(-30.36;13.18)=,6433,47896,48086,50467,6433
(-30.36;25.80)=,6433,6433,6433,6433,46414
 02/17 11:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9729,9729,9729,9729,9729
(-30.36;-12.06)=,9729,77017,77884,78838,9729
(-30.36;0.56)=,9729,77509,77796,79165,9729
(-30.36;13.18)=,9729,77717,78242,79286,9729
(-30.36;25.80)=,9729,9729,9729,9729,74468
 02/17 12:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,10709,10709,10709,10709,10709
(-30.36;-12.06)=,10709,87791,88362,88683,10709
(-30.36;0.56)=,10709,87899,88165,88619,10709
(-30.36;13.18)=,10709,88161,88461,88797,10709
(-30.36;25.80)=,10709,10709,10709,10709,81383
 02/17 13:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9475,9475,9475,9475,9475
(-30.36;-12.06)=,9475,78492,78854,79040,9475
(-30.36;0.56)=,9475,78425,78558,78824,9475
(-30.36;13.18)=,9475,78522,78628,79211,9475
(-30.36;25.80)=,9475,9475,9475,9475,68118
 02/17 14:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9160,9160,9160,9160,9160
(-30.36;-12.06)=,9160,75954,76095,76350,9160
(-30.36;0.56)=,9160,75943,75997,76088,9160
(-30.36;13.18)=,9160,75897,75800,76502,9160
(-30.36;25.80)=,9160,9160,9160,9160,59568
 02/17 15:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,8887,8887,8887,8887,8887
(-30.36;-12.06)=,8887,71786,71787,72101,8887
(-30.36;0.56)=,8887,71813,71679,71855,8887
(-30.36;13.18)=,8887,71823,71639,72115,8887
(-30.36;25.80)=,8887,8887,8887,8887,59309
 02/17 16:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,7912,7912,7912,7912,7912
(-30.36;-12.06)=,7912,61521,61492,61738,7912
(-30.36;0.56)=,7912,61541,61226,61527,7912
(-30.36;13.18)=,7912,61661,61407,61682,7912
(-30.36;25.80)=,7912,7912,7912,7912,54372
 02/17 17:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,5993,5993,5993,5993,5993
(-30.36;-12.06)=,5993,45232,45218,45391,5993
(-30.36;0.56)=,5993,45248,44980,45253,5993
(-30.36;13.18)=,5993,45408,45190,45358,5993
(-30.36;25.80)=,5993,5993,5993,5993,40443
 02/17 18:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,3483,3483,3483,3483,3483
(-30.36;-12.06)=,3483,25752,25583,25693,3483
(-30.36;0.56)=,3483,25757,25419,25583,3483
(-30.36;13.18)=,3483,25828,25546,25654,3483
(-30.36;25.80)=,3483,3483,3483,3483,23016
 02/17 19:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,1102,1102,1102,1102,1102
(-30.36;-12.06)=,1102,8228,8224,8274,1102
(-30.36;0.56)=,1102,8236,8182,8254,1102
(-30.36;13.18)=,1102,8279,8235,8287,1102
(-30.36;25.80)=,1102,1102,1102,1102,7507
 02/17 20:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,48,48,48,48,48
(-30.36;-12.06)=,48,363,364,366,48
(-30.36;0.56)=,48,364,362,365,48
(-30.36;13.18)=,48,366,365,367,48
(-30.36;25.80)=,48,48,48,48,332
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.56:0.80:0.30),,
 02/18 08:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,407,407,407,407,407
(-30.36;-12.06)=,407,3049,3082,3114,407
(-30.36;0.56)=,407,3053,3069,3114,407
(-30.36;13.18)=,407,3077,3090,3126,407
(-30.36;25.80)=,407,407,407,407,2912
 02/18 09:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,2279,2279,2279,2279,2279
(-30.36;-12.06)=,2279,16733,16980,17446,2279
(-30.36;0.56)=,2279,16739,16908,17456,2279
(-30.36;13.18)=,2279,16946,17010,17507,2279
(-30.36;25.80)=,2279,2279,2279,2279,16429
 02/18 10:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,4766,4766,4766,4766,4766
(-30.36;-12.06)=,4766,35468,36041,37000,4766
(-30.36;0.56)=,4766,35527,35897,37069,4766
(-30.36;13.18)=,4766,35909,36122,37167,4766
(-30.36;25.80)=,4766,4766,4766,4766,34548
 02/18 11:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,6924,6924,6924,6924,6924
(-30.36;-12.06)=,6924,53359,54081,54722,6924
(-30.36;0.56)=,6924,53429,53858,54746,6924
(-30.36;13.18)=,6924,53801,54170,54913,6924
(-30.36;25.80)=,6924,6924,6924,6924,50234
 02/18 12:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,8479,8479,8479,8479,8479
(-30.36;-12.06)=,8479,67681,68288,68708,8479
(-30.36;0.56)=,8479,67698,67999,68584,8479
(-30.36;13.18)=,8479,68013,68333,68860,8479
(-30.36;25.80)=,8479,8479,8479,8479,61463
 02/18 13:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9069,9069,9069,9069,9069
(-30.36;-12.06)=,9069,74929,75295,75480,9069
(-30.36;0.56)=,9069,74865,74985,75251,9069
(-30.36;13.18)=,9069,74952,75062,75657,9069
(-30.36;25.80)=,9069,9069,9069,9069,64832
 02/18 14:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,9909,9909,9909,9909,9909
(-30.36;-12.06)=,9909,82476,82621,82878,9909
(-30.36;0.56)=,9909,82451,82528,82628,9909
(-30.36;13.18)=,9909,82424,82334,83029,9909
(-30.36;25.80)=,9909,9909,9909,9909,61855
 02/18 15:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,12208,12208,12208,12208,12208
(-30.36;-12.06)=,12208,101862,101871,102091,12208
(-30.36;0.56)=,12208,101840,101834,101954,12208
(-30.36;13.18)=,12208,101883,101797,102092,12208
(-30.36;25.80)=,12208,12208,12208,12208,81315
 02/18 16:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,10748,10748,10748,10748,10748
(-30.36;-12.06)=,10748,86642,86671,86718,10748
(-30.36;0.56)=,10748,86639,86506,86630,10748
(-30.36;13.18)=,10748,86694,86589,86591,10748
(-30.36;25.80)=,10748,10748,10748,10748,83498
 02/18 17:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,6382,6382,6382,6382,6382
(-30.36;-12.06)=,6382,47978,47941,48050,6382
(-30.36;0.56)=,6382,47979,47691,47908,6382
(-30.36;13.18)=,6382,48106,47869,47949,6382
(-30.36;25.80)=,6382,6382,6382,6382,43316
 02/18 18:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,3505,3505,3505,3505,3505
(-30.36;-12.06)=,3505,25868,25689,25794,3505
(-30.36;0.56)=,3505,25871,25521,25680,3505
(-30.36;13.18)=,3505,25939,25646,25748,3505
(-30.36;25.80)=,3505,3505,3505,3505,23093
 02/18 19:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,1103,1103,1103,1103,1103
(-30.36;-12.06)=,1103,8230,8226,8276,1103
(-30.36;0.56)=,1103,8238,8185,8256,1103
(-30.36;13.18)=,1103,8281,8238,8289,1103
(-30.36;25.80)=,1103,1103,1103,1103,7509
 02/18 20:00,(-30.36;-24.68)=,(-15.92;-24.68)=,(-1.47;-24.68)=,(12.97;-24.68)=,(27.41;-24.68)=
(-30.36;-24.68)=,48,48,48,48,48
(-30.36;-12.06)=,48,363,364,366,48
(-30.36;0.56)=,48,364,362,365,48
(-30.36;13.18)=,48,366,365,367,48
(-30.36;25.80)=,48,48,48,48,332
