Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.68:0.89:0.30),,
(-30.31;-24.76)=,435,435,435,435,435
(-30.31;-12.08)=,435,3268,3302,3346,435
(-30.31;0.60)=,435,3274,3294,3346,435
(-30.31;13.28)=,435,3304,3319,3360,435
(-30.31;25.96)=,435,435,435,435,3111
 03/16 09:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,2513,2513,2513,2513,2513
(-30.31;-12.08)=,2513,18540,18786,19356,2513
(-30.31;0.60)=,2513,18496,18768,19365,2513
(-30.31;13.28)=,2513,18820,18898,19433,2513
(-30.31;25.96)=,2513,2513,2513,2513,18280
 03/16 10:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,5032,5032,5032,5032,5032
(-30.31;-12.08)=,5032,37705,38241,39379,5032
(-30.31;0.60)=,5032,37707,38205,39384,5032
(-30.31;13.28)=,5032,38258,38489,39386,5032
(-30.31;25.96)=,5032,5032,5032,5032,37125
 03/16 11:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,7175,7175,7175,7175,7175
(-30.31;-12.08)=,7175,55624,56267,57112,7175
(-30.31;0.60)=,7175,55751,56164,57071,7175
(-30.31;13.28)=,7175,56193,56576,57184,7175
(-30.31;25.96)=,7175,7175,7175,7175,53142
 03/16 12:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8636,8636,8636,8636,8636
(-30.31;-12.08)=,8636,69606,70110,70645,8636
(-30.31;0.60)=,8636,69707,69951,70498,8636
(-30.31;13.28)=,8636,70017,70391,70861,8636
(-30.31;25.96)=,8636,8636,8636,8636,63996
 03/16 13:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9118,9118,9118,9118,9118
(-30.31;-12.08)=,9118,76144,76549,76751,9118
(-30.31;0.60)=,9118,76318,76271,76536,9118
(-30.31;13.28)=,9118,76487,76505,77098,9118
(-30.31;25.96)=,9118,9118,9118,9118,65257
 03/16 14:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9732,9732,9732,9732,9732
(-30.31;-12.08)=,9732,81286,81567,81816,9732
(-30.31;0.60)=,9732,81569,81332,81602,9732
(-30.31;13.28)=,9732,81799,81407,82136,9732
(-30.31;25.96)=,9732,9732,9732,9732,64788
 03/16 15:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,11270,11270,11270,11270,11270
(-30.31;-12.08)=,11270,92195,92272,92594,11270
(-30.31;0.60)=,11270,92386,92110,92432,11270
(-30.31;13.28)=,11270,92636,92280,92744,11270
(-30.31;25.96)=,11270,11270,11270,11270,70559
 03/16 16:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,10850,10850,10850,10850,10850
(-30.31;-12.08)=,10850,86533,86531,86636,10850
(-30.31;0.60)=,10850,86590,86335,86546,10850
(-30.31;13.28)=,10850,86715,86534,86592,10850
(-30.31;25.96)=,10850,10850,10850,10850,62024
 03/16 17:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8658,8658,8658,8658,8658
(-30.31;-12.08)=,8658,65443,65573,65422,8658
(-30.31;0.60)=,8658,65445,65227,65368,8658
(-30.31;13.28)=,8658,65517,65381,65121,8658
(-30.31;25.96)=,8658,8658,8658,8658,42295
 03/16 18:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,5092,5092,5092,5092,5092
(-30.31;-12.08)=,5092,36057,34704,34966,5092
(-30.31;0.60)=,5092,36025,34548,34596,5092
(-30.31;13.28)=,5092,35862,34663,34570,5092
(-30.31;25.96)=,5092,5092,5092,5092,23919
 03/16 19:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,1614,1614,1614,1614,1614
(-30.31;-12.08)=,1614,10818,10595,10227,1614
(-30.31;0.60)=,1614,10812,10552,10604,1614
(-30.31;13.28)=,1614,10843,10623,10636,1614
(-30.31;25.96)=,1614,1614,1614,1614,9102
 03/16 20:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,60,60,60,60,60
(-30.31;-12.08)=,60,428,426,428,60
(-30.31;0.60)=,60,428,425,428,60
(-30.31;13.28)=,60,431,428,430,60
(-30.31;25.96)=,60,60,60,60,382
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.68:0.89:0.30),,
 03/17 08:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,481,481,481,481,481
(-30.31;-12.08)=,481,3592,3624,3670,481
(-30.31;0.60)=,481,3598,3616,3669,481
(-30.31;13.28)=,481,3630,3643,3685,481
(-30.31;25.96)=,481,481,481,481,3400
 03/17 09:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,2533,2533,2533,2533,2533
(-30.31;-12.08)=,2533,18687,18936,19508,2533
(-30.31;0.60)=,2533,18644,18917,19517,2533
(-30.31;13.28)=,2533,18969,19049,19586,2533
(-30.31;25.96)=,2533,2533,2533,2533,18420
 03/17 10:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,5053,5053,5053,5053,5053
(-30.31;-12.08)=,5053,37864,38402,39547,5053
(-30.31;0.60)=,5053,37866,38366,39552,5053
(-30.31;13.28)=,5053,38420,38651,39553,5053
(-30.31;25.96)=,5053,5053,5053,5053,37285
 03/17 11:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,7182,7182,7182,7182,7182
(-30.31;-12.08)=,7182,55688,56331,57178,7182
(-30.31;0.60)=,7182,55816,56228,57136,7182
(-30.31;13.28)=,7182,56257,56641,57248,7182
(-30.31;25.96)=,7182,7182,7182,7182,53207
 03/17 12:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8643,8643,8643,8643,8643
(-30.31;-12.08)=,8643,69648,70153,70690,8643
(-30.31;0.60)=,8643,69749,69994,70542,8643
(-30.31;13.28)=,8643,70060,70436,70907,8643
(-30.31;25.96)=,8643,8643,8643,8643,64026
 03/17 13:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9144,9144,9144,9144,9144
(-30.31;-12.08)=,9144,76280,76691,76895,9144
(-30.31;0.60)=,9144,76456,76408,76676,9144
(-30.31;13.28)=,9144,76628,76645,77248,9144
(-30.31;25.96)=,9144,9144,9144,9144,65423
 03/17 14:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9245,9245,9245,9245,9245
(-30.31;-12.08)=,9245,77120,77399,77637,9245
(-30.31;0.60)=,9245,77405,77162,77421,9245
(-30.31;13.28)=,9245,77620,77232,77954,9245
(-30.31;25.96)=,9245,9245,9245,9245,62003
 03/17 15:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8944,8944,8944,8944,8944
(-30.31;-12.08)=,8944,72301,72369,72685,8944
(-30.31;0.60)=,8944,72515,72189,72510,8944
(-30.31;13.28)=,8944,72727,72359,72831,8944
(-30.31;25.96)=,8944,8944,8944,8944,58032
 03/17 16:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,7924,7924,7924,7924,7924
(-30.31;-12.08)=,7924,61433,61365,61617,7924
(-30.31;0.60)=,7924,61538,61152,61487,7924
(-30.31;13.28)=,7924,61733,61448,61692,7924
(-30.31;25.96)=,7924,7924,7924,7924,50600
 03/17 17:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,5901,5901,5901,5901,5901
(-30.31;-12.08)=,5901,44322,44244,44411,5901
(-30.31;0.60)=,5901,44372,44063,44336,5901
(-30.31;13.28)=,5901,44570,44337,44460,5901
(-30.31;25.96)=,5901,5901,5901,5901,36739
 03/17 18:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,3339,3339,3339,3339,3339
(-30.31;-12.08)=,3339,24591,24340,24496,3339
(-30.31;0.60)=,3339,24614,24250,24412,3339
(-30.31;13.28)=,3339,24710,24415,24501,3339
(-30.31;25.96)=,3339,3339,3339,3339,20520
 03/17 19:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,967,967,967,967,967
(-30.31;-12.08)=,967,7216,7202,7235,967
(-30.31;0.60)=,967,7227,7180,7245,967
(-30.31;13.28)=,967,7273,7236,7279,967
(-30.31;25.96)=,967,967,967,967,6462
 03/17 20:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,42,42,42,42,42
(-30.31;-12.08)=,42,309,308,310,42
(-30.31;0.60)=,42,309,307,310,42
(-30.31;13.28)=,42,311,310,312,42
(-30.31;25.96)=,42,42,42,42,277
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.68:0.89:0.30),,
 03/18 08:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,563,563,563,563,563
(-30.31;-12.08)=,563,4104,4166,4234,563
(-30.31;0.60)=,563,4111,4159,4234,563
(-30.31;13.28)=,563,4152,4186,4251,563
(-30.31;25.96)=,563,563,563,563,3956
 03/18 09:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,3376,3376,3376,3376,3376
(-30.31;-12.08)=,3376,24180,24586,25714,3376
(-30.31;0.60)=,3376,24029,24595,25733,3376
(-30.31;13.28)=,3376,24607,24711,25805,3376
(-30.31;25.96)=,3376,3376,3376,3376,24145
 03/18 10:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,6499,6499,6499,6499,6499
(-30.31;-12.08)=,6499,48353,49070,51349,6499
(-30.31;0.60)=,6499,48290,49103,51355,6499
(-30.31;13.28)=,6499,49198,49422,51048,6499
(-30.31;25.96)=,6499,6499,6499,6499,48455
 03/18 11:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9039,9039,9039,9039,9039
(-30.31;-12.08)=,9039,71302,72068,73244,9039
(-30.31;0.60)=,9039,71619,72021,73190,9039
(-30.31;13.28)=,9039,71996,72482,72938,9039
(-30.31;25.96)=,9039,9039,9039,9039,69103
 03/18 12:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,10171,10171,10171,10171,10171
(-30.31;-12.08)=,10171,83209,83710,84222,10171
(-30.31;0.60)=,10171,83336,83596,84098,10171
(-30.31;13.28)=,10171,83642,84002,84420,10171
(-30.31;25.96)=,10171,10171,10171,10171,77326
 03/18 13:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,10215,10215,10215,10215,10215
(-30.31;-12.08)=,10215,85366,85794,86030,10215
(-30.31;0.60)=,10215,85541,85515,85812,10215
(-30.31;13.28)=,10215,85744,85759,86396,10215
(-30.31;25.96)=,10215,10215,10215,10215,73241
 03/18 14:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9316,9316,9316,9316,9316
(-30.31;-12.08)=,9316,77735,78014,78255,9316
(-30.31;0.60)=,9316,78020,77778,78040,9316
(-30.31;13.28)=,9316,78237,77850,78571,9316
(-30.31;25.96)=,9316,9316,9316,9316,62445
 03/18 15:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8930,8930,8930,8930,8930
(-30.31;-12.08)=,8930,72219,72286,72601,8930
(-30.31;0.60)=,8930,72431,72108,72427,8930
(-30.31;13.28)=,8930,72642,72276,72746,8930
(-30.31;25.96)=,8930,8930,8930,8930,57907
 03/18 16:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,7902,7902,7902,7902,7902
(-30.31;-12.08)=,7902,61268,61201,61451,7902
(-30.31;0.60)=,7902,61373,60988,61322,7902
(-30.31;13.28)=,7902,61568,61283,61526,7902
(-30.31;25.96)=,7902,7902,7902,7902,50444
 03/18 17:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,5895,5895,5895,5895,5895
(-30.31;-12.08)=,5895,44276,44200,44366,5895
(-30.31;0.60)=,5895,44327,44018,44292,5895
(-30.31;13.28)=,5895,44524,44292,44416,5895
(-30.31;25.96)=,5895,5895,5895,5895,36707
 03/18 18:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,3324,3324,3324,3324,3324
(-30.31;-12.08)=,3324,24487,24241,24397,3324
(-30.31;0.60)=,3324,24510,24151,24314,3324
(-30.31;13.28)=,3324,24607,24316,24402,3324
(-30.31;25.96)=,3324,3324,3324,3324,20453
 03/18 19:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,964,964,964,964,964
(-30.31;-12.08)=,964,7198,7185,7218,964
(-30.31;0.60)=,964,7209,7162,7227,964
(-30.31;13.28)=,964,7255,7218,7261,964
(-30.31;25.96)=,964,964,964,964,6447
 03/18 20:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,42,42,42,42,42
(-30.31;-12.08)=,42,308,307,309,42
(-30.31;0.60)=,42,308,306,309,42
(-30.31;13.28)=,42,310,309,311,42
(-30.31;25.96)=,42,42,42,42,277
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.68:0.89:0.30),,
 03/19 08:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,465,465,465,465,465
(-30.31;-12.08)=,465,3485,3519,3566,465
(-30.31;0.60)=,465,3492,3511,3565,465
(-30.31;13.28)=,465,3523,3538,3581,465
(-30.31;25.96)=,465,465,465,465,3309
 03/19 09:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,2550,2550,2550,2550,2550
(-30.31;-12.08)=,2550,18800,19050,19639,2550
(-30.31;0.60)=,2550,18753,19033,19648,2550
(-30.31;13.28)=,2550,19086,19164,19717,2550
(-30.31;25.96)=,2550,2550,2550,2550,18556
 03/19 10:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,5066,5066,5066,5066,5066
(-30.31;-12.08)=,5066,37963,38501,39663,5066
(-30.31;0.60)=,5066,37962,38466,39668,5066
(-30.31;13.28)=,5066,38523,38752,39665,5066
(-30.31;25.96)=,5066,5066,5066,5066,37402
 03/19 11:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,7194,7194,7194,7194,7194
(-30.31;-12.08)=,7194,55772,56417,57266,7194
(-30.31;0.60)=,7194,55900,56314,57225,7194
(-30.31;13.28)=,7194,56343,56728,57337,7194
(-30.31;25.96)=,7194,7194,7194,7194,53288
 03/19 12:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8668,8668,8668,8668,8668
(-30.31;-12.08)=,8668,69839,70346,70884,8668
(-30.31;0.60)=,8668,69941,70186,70736,8668
(-30.31;13.28)=,8668,70252,70629,71102,8668
(-30.31;25.96)=,8668,8668,8668,8668,64201
 03/19 13:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9125,9125,9125,9125,9125
(-30.31;-12.08)=,9125,76215,76619,76822,9125
(-30.31;0.60)=,9125,76388,76342,76607,9125
(-30.31;13.28)=,9125,76558,76576,77168,9125
(-30.31;25.96)=,9125,9125,9125,9125,65306
 03/19 14:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9210,9210,9210,9210,9210
(-30.31;-12.08)=,9210,76934,77208,77442,9210
(-30.31;0.60)=,9210,77214,76975,77231,9210
(-30.31;13.28)=,9210,77425,77045,77753,9210
(-30.31;25.96)=,9210,9210,9210,9210,61680
 03/19 15:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8909,8909,8909,8909,8909
(-30.31;-12.08)=,8909,72103,72169,72481,8909
(-30.31;0.60)=,8909,72313,71993,72309,8909
(-30.31;13.28)=,8909,72522,72160,72624,8909
(-30.31;25.96)=,8909,8909,8909,8909,57711
 03/19 16:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,7891,7891,7891,7891,7891
(-30.31;-12.08)=,7891,61198,61130,61379,7891
(-30.31;0.60)=,7891,61302,60919,61250,7891
(-30.31;13.28)=,7891,61496,61212,61452,7891
(-30.31;25.96)=,7891,7891,7891,7891,50326
 03/19 17:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,6238,6238,6238,6238,6238
(-30.31;-12.08)=,6238,46697,46614,46755,6238
(-30.31;0.60)=,6238,46741,46411,46676,6238
(-30.31;13.28)=,6238,46935,46686,46776,6238
(-30.31;25.96)=,6238,6238,6238,6238,37899
 03/19 18:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,4485,4485,4485,4485,4485
(-30.31;-12.08)=,4485,32104,31252,31472,4485
(-30.31;0.60)=,4485,32093,31128,31234,4485
(-30.31;13.28)=,4485,32080,31289,31289,4485
(-30.31;25.96)=,4485,4485,4485,4485,24087
 03/19 19:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,1523,1523,1523,1523,1523
(-30.31;-12.08)=,1523,10320,10144,9825,1523
(-30.31;0.60)=,1523,10317,10103,10159,1523
(-30.31;13.28)=,1523,10354,10174,10192,1523
(-30.31;25.96)=,1523,1523,1523,1523,8789
 03/19 20:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,57,57,57,57,57
(-30.31;-12.08)=,57,413,411,413,57
(-30.31;0.60)=,57,413,410,412,57
(-30.31;13.28)=,57,416,413,414,57
(-30.31;25.96)=,57,57,57,57,369
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.68:0.89:0.30),,
 03/20 08:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,588,588,588,588,588
(-30.31;-12.08)=,588,4277,4339,4408,588
(-30.31;0.60)=,588,4284,4332,4407,588
(-30.31;13.28)=,588,4326,4360,4425,588
(-30.31;25.96)=,588,588,588,588,4114
 03/20 09:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,3400,3400,3400,3400,3400
(-30.31;-12.08)=,3400,24344,24747,25910,3400
(-30.31;0.60)=,3400,24182,24758,25929,3400
(-30.31;13.28)=,3400,24778,24873,26000,3400
(-30.31;25.96)=,3400,3400,3400,3400,24346
 03/20 10:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,6529,6529,6529,6529,6529
(-30.31;-12.08)=,6529,48580,49297,51609,6529
(-30.31;0.60)=,6529,48511,49331,51614,6529
(-30.31;13.28)=,6529,49434,49651,51302,6529
(-30.31;25.96)=,6529,6529,6529,6529,48717
 03/20 11:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,9086,9086,9086,9086,9086
(-30.31;-12.08)=,9086,71765,72529,73703,9086
(-30.31;0.60)=,9086,72088,72485,73649,9086
(-30.31;13.28)=,9086,72459,72944,73388,9086
(-30.31;25.96)=,9086,9086,9086,9086,69596
 03/20 12:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,10682,10682,10682,10682,10682
(-30.31;-12.08)=,10682,88021,88502,88989,10682
(-30.31;0.60)=,10682,88152,88414,88882,10682
(-30.31;13.28)=,10682,88450,88788,89173,10682
(-30.31;25.96)=,10682,10682,10682,10682,82116
 03/20 13:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,11398,11398,11398,11398,11398
(-30.31;-12.08)=,11398,96295,96660,96937,11398
(-30.31;0.60)=,11398,96413,96469,96784,11398
(-30.31;13.28)=,11398,96661,96687,97237,11398
(-30.31;25.96)=,11398,11398,11398,11398,81821
 03/20 14:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,11489,11489,11489,11489,11489
(-30.31;-12.08)=,11489,96879,97128,97416,11489
(-30.31;0.60)=,11489,97080,96957,97265,11489
(-30.31;13.28)=,11489,97376,97049,97698,11489
(-30.31;25.96)=,11489,11489,11489,11489,74165
 03/20 15:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,10572,10572,10572,10572,10572
(-30.31;-12.08)=,10572,86463,86533,86840,10572
(-30.31;0.60)=,10572,86639,86380,86690,10572
(-30.31;13.28)=,10572,86879,86546,86982,10572
(-30.31;25.96)=,10572,10572,10572,10572,66169
 03/20 16:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,8731,8731,8731,8731,8731
(-30.31;-12.08)=,8731,68138,68077,68298,8731
(-30.31;0.60)=,8731,68231,67865,68174,8731
(-30.31;13.28)=,8731,68415,68145,68347,8731
(-30.31;25.96)=,8731,8731,8731,8731,54047
 03/20 17:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,6078,6078,6078,6078,6078
(-30.31;-12.08)=,6078,45556,45467,45602,6078
(-30.31;0.60)=,6078,45599,45274,45525,6078
(-30.31;13.28)=,6078,45783,45537,45624,6078
(-30.31;25.96)=,6078,6078,6078,6078,36870
 03/20 18:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,3327,3327,3327,3327,3327
(-30.31;-12.08)=,3327,24487,24234,24387,3327
(-30.31;0.60)=,3327,24508,24143,24303,3327
(-30.31;13.28)=,3327,24603,24307,24390,3327
(-30.31;25.96)=,3327,3327,3327,3327,20387
 03/20 19:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,941,941,941,941,941
(-30.31;-12.08)=,941,7029,7017,7049,941
(-30.31;0.60)=,941,7040,6995,7058,941
(-30.31;13.28)=,941,7085,7050,7092,941
(-30.31;25.96)=,941,941,941,941,6297
 03/20 20:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,40,40,40,40,40
(-30.31;-12.08)=,40,298,298,300,40
(-30.31;0.60)=,40,299,297,300,40
(-30.31;13.28)=,40,301,299,301,40
(-30.31;25.96)=,40,40,40,40,268
Date/Time,MAIN ZONE:RUN PERIOD 1:FLOOR ILLUMINANCE MAP at 0.30m Illuminance [lux] (Hourly), RefPt1=(-1.68:0.89:0.30),,
 03/21 08:00,(-30.31;-24.76)=,(-15.83;-24.76)=,(-1.35;-24.76)=,(13.13;-24.76)=,(27.61;-24.76)=
(-30.31;-24.76)=,570,570,570,570,570
(-30.31;-12.08)=,570,4180,4238,4306,570
(-30.31;0.60)=,570,4187,4231,4306,570
(-30.31;13.28)=,570,4229,4260,4323,570
(-30.31;25.96)=,570,570,570,570,4029
